train_id,route,distance_miles,weather_condition,cargo_weight_tons,scheduled_duration_hours,actual_duration_hours,crew_experience_years,locomotive_age_years,maintenance_score,delayed
TRAIN-2764,Denver-LA,502,Rain,7191,72,81.85211318204095,24.0,2,92.30302873866957,1
TRAIN-2765,Chicago-Seattle,1658,Snow,5998,30,44.45017881804241,12.0,11,80.71476952972841,1
TRAIN-2766,Texas-Portland,937,Rain,6913,62,68.96282574148518,15.0,11,98.3901610468173,1
TRAIN-2767,Chicago-Seattle,1695,Rain,3567,29,30.724912074567797,18.0,7,75.69001723637429,0
TRAIN-2768,Texas-Portland,533,Rain,6081,78,88.30676423426137,9.0,15,68.26080191992165,1
TRAIN-2769,Denver-LA,1295,Fog,1370,80,81.889897908568,6.0,13,67.7277152414779,0
TRAIN-2770,Texas-Portland,1360,Rain,5082,51,53.40573849844619,6.0,2,91.22408128611906,1
TRAIN-2771,Denver-LA,725,Snow,1109,44,41.96216542650709,16.0,2,86.69982142442167,0
TRAIN-2772,Denver-LA,1779,Fog,3660,47,48.66826191248886,17.0,17,80.02667662981752,0
TRAIN-2773,Chicago-Seattle,1334,Rain,2291,50,53.686302965320905,,16,70.24087692744368,1
TRAIN-2774,Chicago-Seattle,918,Snow,1903,74,73.39489152706464,23.0,7,92.91527365266447,0
TRAIN-2775,Texas-Portland,517,Rain,2322,37,44.13232436119684,7.0,21,69.61007239520347,1
TRAIN-2776,Texas-Portland,537,Clear,1241,84,81.15402134787139,5.0,24,72.85769878873568,0
TRAIN-2777,Denver-LA,1680,Clear,4121,70,68.79335669249915,,14,84.76458291816479,0
TRAIN-2778,Denver-LA,1407,Snow,6816,73,78.3537962524046,7.0,1,94.48407853809896,1
TRAIN-2779,Texas-Portland,1917,Fog,6806,68,78.88313023043901,,24,95.31888657814036,1
TRAIN-2780,Chicago-Seattle,1126,Clear,6594,25,29.535216949167054,4.0,12,,1
TRAIN-2781,Chicago-Seattle,1754,Fog,1224,65,66.71890506329247,23.0,29,78.50081833040117,0
TRAIN-2782,Denver-LA,1694,Snow,2882,91,103.69766003666638,5.0,11,84.6711210694197,1
TRAIN-2783,Chicago-Seattle,1513,Rain,6447,67,70.911488635232,13.0,1,87.05891074480157,1
TRAIN-2784,Texas-Portland,1577,Rain,7809,63,79.72863558143138,12.0,21,69.119173333775,1
TRAIN-2785,Texas-Portland,907,Fog,6792,50,55.25731811682593,5.0,11,91.90965746266819,1
TRAIN-2786,Denver-LA,833,Fog,1825,35,36.261323302043834,18.0,7,74.74948401190595,0
TRAIN-2787,Chicago-Seattle,1701,Rain,6591,71,82.69957516745944,5.0,19,83.22042278106073,1
TRAIN-2788,Denver-LA,1525,Fog,5090,83,90.16878493696662,10.0,17,91.4984348384866,1
TRAIN-2789,Texas-Portland,1960,Snow,2969,41,43.809338048574176,2.0,27,62.64158870855168,1
TRAIN-2790,Chicago-Seattle,982,Snow,2754,45,57.898433071605126,5.0,17,68.34885685688226,1
TRAIN-2791,Denver-LA,728,Clear,1946,91,88.09054606566703,13.0,9,79.60914742332112,0
TRAIN-2792,Texas-Portland,952,Snow,2124,50,51.96624901647709,19.0,2,69.49152193578001,0
TRAIN-2793,Chicago-Seattle,1272,Rain,4729,63,70.93034410272243,,4,99.03995544491835,1
TRAIN-2794,Chicago-Seattle,1492,Fog,6534,56,68.72291659640307,24.0,16,83.2042012562863,1
TRAIN-2795,Chicago-Seattle,895,Snow,7381,67,79.60798204581347,20.0,23,92.08560988084278,1
TRAIN-2796,Chicago-Seattle,1192,Rain,4113,49,54.52275796322508,1.0,5,60.25289067484887,1
TRAIN-2797,Chicago-Seattle,654,Fog,3856,49,51.4541734487825,18.0,26,74.86035285328538,1
TRAIN-2798,Denver-LA,1614,Fog,3896,91,101.24412713588217,24.0,25,75.0873029691898,1
TRAIN-2799,Chicago-Seattle,542,Fog,1111,25,24.9810625164971,14.0,24,64.1745567496299,0
TRAIN-2800,Texas-Portland,671,Fog,3803,73,76.75572194026742,8.0,24,76.07869287651248,1
TRAIN-2801,Denver-LA,1774,Fog,6668,93,110.23649737788635,11.0,28,80.4909337958279,1
TRAIN-2802,Denver-LA,1791,Snow,2574,34,33.81876352572805,2.0,2,60.61179536325873,0
TRAIN-2803,Texas-Portland,1922,Fog,1193,31,26.697354648393855,18.0,19,71.3106407297324,0
TRAIN-2804,Texas-Portland,1301,Fog,1340,62,58.77303167808227,12.0,13,75.11246627127858,0
TRAIN-2805,Texas-Portland,900,Snow,1359,33,29.798497814111755,17.0,1,99.03523231921608,0
TRAIN-2806,Chicago-Seattle,950,Rain,1973,81,75.74143994578014,15.0,8,69.0580407641305,0
TRAIN-2807,Texas-Portland,1281,Rain,4329,24,33.325517111105334,14.0,3,76.3403324331121,1
TRAIN-2808,Chicago-Seattle,703,Snow,4145,73,77.27386428972613,19.0,24,81.82231357235509,1
TRAIN-2809,Denver-LA,604,Snow,5924,61,73.82141672943632,1.0,7,65.67461163395149,1
TRAIN-2810,Chicago-Seattle,579,Snow,3860,49,53.85494741714033,5.0,7,70.56839923467669,1
TRAIN-2811,Denver-LA,1601,Snow,4056,29,37.50853239330688,13.0,7,67.60466945215958,1
TRAIN-2812,Denver-LA,758,Rain,3008,63,63.041454052593956,17.0,23,99.11846352058373,0
TRAIN-2813,Texas-Portland,1632,Rain,4778,50,51.720668433727795,22.0,1,85.9961252633304,0
TRAIN-2814,Chicago-Seattle,1724,Snow,7082,32,47.61074813874316,8.0,11,99.29714819943271,1
TRAIN-2815,Denver-LA,1704,Fog,4446,59,59.56851411138553,17.0,10,60.509649036033856,0
TRAIN-2816,Denver-LA,977,Clear,3464,48,46.24465396480472,1.0,13,83.30745556350178,0
TRAIN-2817,Chicago-Seattle,828,Clear,5673,53,59.45252444525861,12.0,19,93.20465383482806,1
TRAIN-2818,Denver-LA,871,Clear,1245,29,27.725533784795935,3.0,21,,0
TRAIN-2819,Chicago-Seattle,1502,Rain,2189,30,34.25861882706499,,4,80.18397643344808,1
TRAIN-2820,Chicago-Seattle,964,Rain,1810,40,42.74877132239223,15.0,17,,1
TRAIN-2821,Denver-LA,1404,Clear,7845,52,61.086853983603056,8.0,29,70.09422561675711,1
TRAIN-2822,Chicago-Seattle,913,Clear,6083,85,88.49776586630686,20.0,3,,1
TRAIN-2823,Texas-Portland,929,Clear,4023,70,71.115339966638,13.0,23,78.49467969973011,0
TRAIN-2824,Texas-Portland,673,Fog,6675,94,102.85032422122477,14.0,20,78.00128104044,1
TRAIN-2825,Chicago-Seattle,967,Fog,1922,74,79.10568055466268,6.0,24,89.88305476345553,1
TRAIN-2826,Denver-LA,1011,Snow,1754,92,94.44120635831572,21.0,11,92.2361437848164,1
TRAIN-2827,Denver-LA,1101,Fog,1547,55,52.330848884278495,9.0,22,85.4325807068058,0
TRAIN-2828,Texas-Portland,1778,Fog,6149,39,46.278174213776104,8.0,2,62.813718823553295,1
TRAIN-2829,Chicago-Seattle,1719,Clear,6517,93,104.3622085370796,19.0,14,,1
TRAIN-2830,Texas-Portland,847,Clear,5464,28,34.34650655985694,19.0,16,74.59919124588411,1
TRAIN-2831,Texas-Portland,1759,Rain,1447,30,32.2997843823496,18.0,25,99.18934957111026,1
TRAIN-2832,Chicago-Seattle,1020,Clear,2604,57,55.80633971190376,14.0,1,77.13783729181492,0
TRAIN-2833,Denver-LA,976,Snow,4545,31,37.774633162290286,7.0,12,87.6266485858229,1
TRAIN-2834,Denver-LA,539,Fog,2298,32,33.70883335169208,5.0,14,84.37100297132972,0
TRAIN-2835,Chicago-Seattle,863,Snow,7182,60,67.62717980098711,4.0,11,62.2966018487845,1
TRAIN-2836,Denver-LA,542,Rain,5258,71,77.94258836170536,2.0,22,77.23128988643353,1
TRAIN-2837,Chicago-Seattle,973,Rain,5171,75,81.24807091835928,17.0,13,88.70668757931955,1
TRAIN-2838,Denver-LA,1029,Snow,6188,43,54.810821941825864,3.0,19,92.7698553771637,1
TRAIN-2839,Chicago-Seattle,611,Snow,1393,28,27.72475459559448,18.0,8,78.89491954276335,0
TRAIN-2840,Denver-LA,713,Clear,4873,80,82.01494256976649,1.0,28,91.44992484875694,1
TRAIN-2841,Texas-Portland,925,Snow,2192,46,51.85546362128632,7.0,26,68.40945500957724,1
TRAIN-2842,Denver-LA,1252,Fog,4713,48,50.9533208377889,5.0,11,64.95838500082668,1
TRAIN-2843,Denver-LA,1456,Clear,3376,82,81.59208070459603,8.0,28,82.09611376458165,0
TRAIN-2844,Chicago-Seattle,794,Rain,1007,66,60.792580110064925,11.0,23,98.39956144716331,0
TRAIN-2845,Texas-Portland,1878,Snow,2557,34,35.28339162096093,18.0,8,77.18251097557969,0
TRAIN-2846,Texas-Portland,1809,Snow,4384,28,34.92752099120314,1.0,12,73.72456053484395,1
TRAIN-2847,Denver-LA,923,Snow,6773,38,49.16932989805685,22.0,17,92.38177748676365,1
TRAIN-2848,Chicago-Seattle,775,Fog,1424,72,78.5685485001953,14.0,23,71.03933050676778,1
TRAIN-2849,Denver-LA,1341,Clear,1763,83,85.9984466199088,10.0,12,,1
TRAIN-2850,Chicago-Seattle,1698,Rain,3790,41,44.35757155955993,24.0,8,66.45937123232937,1
TRAIN-2851,Texas-Portland,1929,Fog,3885,80,81.71329768376663,20.0,10,92.68169710611255,0
TRAIN-2852,Denver-LA,1412,Clear,4138,83,79.72075682689719,10.0,27,77.93339766570494,0
TRAIN-2853,Chicago-Seattle,1851,Snow,1388,80,81.05022468192335,20.0,12,82.83269011264044,0
TRAIN-2854,Chicago-Seattle,603,Fog,2723,61,61.69281825854286,15.0,4,71.14641728200355,0
TRAIN-2855,Denver-LA,1826,Fog,1514,31,32.80627515284975,,15,97.65528591080287,0
TRAIN-2856,Texas-Portland,1523,Fog,2462,52,48.30060941805569,14.0,9,89.08476447419179,0
TRAIN-2857,Chicago-Seattle,1956,Snow,1436,89,92.25271705431544,23.0,12,86.71690485594807,1
TRAIN-2858,Chicago-Seattle,1838,Fog,4510,65,70.47886637730124,6.0,23,60.88909685217096,1
TRAIN-2859,Denver-LA,1539,Clear,1831,92,89.59870751429202,24.0,17,78.68443283221534,0
TRAIN-2860,Chicago-Seattle,1484,Snow,5148,32,40.40819082447993,5.0,10,84.53596699976785,1
TRAIN-2861,Chicago-Seattle,647,Clear,7179,36,42.71297497557511,3.0,7,61.95660655595567,1
TRAIN-2862,Texas-Portland,988,Fog,5190,95,101.45521671190158,3.0,25,71.28603454780509,1
TRAIN-2863,Texas-Portland,1713,Rain,3276,73,69.40560772541643,4.0,3,85.87707280758195,0
TRAIN-2864,Chicago-Seattle,1588,Clear,2313,49,47.400347632500285,3.0,23,66.95813635680226,0
TRAIN-2865,Denver-LA,834,Clear,2700,59,60.54645695423263,22.0,4,67.95448580279968,0
TRAIN-2866,Texas-Portland,1323,Rain,7630,88,96.1276629947502,19.0,11,82.1692029049227,1
TRAIN-2867,Texas-Portland,861,Fog,4354,44,49.24123902244306,8.0,7,91.48572090269388,1
TRAIN-2868,Texas-Portland,1836,Clear,5081,66,70.47842271042977,3.0,20,64.47014911344036,1
TRAIN-2869,Texas-Portland,1869,Fog,2313,72,72.98828304471978,10.0,7,72.92033140698669,0
TRAIN-2870,Denver-LA,1976,Clear,7854,42,51.083340847893545,23.0,15,80.06067526236237,1
TRAIN-2871,Chicago-Seattle,902,Rain,7576,69,81.57570575802171,19.0,1,97.07745029475072,1
TRAIN-2872,Denver-LA,643,Clear,7238,31,38.34230605458983,22.0,10,77.89298467273203,1
TRAIN-2873,Texas-Portland,1166,Clear,1176,57,51.38413579864798,2.0,11,68.54899818334081,0
TRAIN-2874,Chicago-Seattle,1685,Fog,3847,93,95.6893466289458,8.0,16,65.99953182660445,1
TRAIN-2875,Texas-Portland,1563,Clear,1171,74,73.01768208543538,18.0,26,66.57598220859478,0
TRAIN-2876,Chicago-Seattle,653,Snow,3111,30,29.301660192114888,20.0,1,65.35178524104681,0
TRAIN-2877,Denver-LA,598,Rain,4845,70,75.1034755176872,18.0,14,88.22570186406999,1
TRAIN-2878,Chicago-Seattle,1830,Fog,1110,86,86.91466130729772,2.0,24,90.70547206679126,0
TRAIN-2879,Chicago-Seattle,1731,Clear,5457,73,76.41968388205873,4.0,13,83.79559815626193,1
TRAIN-2880,Chicago-Seattle,1457,Clear,1832,76,72.87176636810594,17.0,3,87.86722056755269,0
TRAIN-2881,Denver-LA,699,Snow,3615,77,78.63075905795276,10.0,15,84.88999118066256,0
TRAIN-2882,Denver-LA,1826,Snow,5781,74,81.06639976170179,1.0,2,,1
TRAIN-2883,Denver-LA,922,Clear,1006,37,26.66286701564728,14.0,2,81.06206887048293,0
TRAIN-2884,Denver-LA,1986,Rain,4290,75,74.64161229148202,13.0,22,74.19003956139936,0
TRAIN-2885,Chicago-Seattle,1340,Fog,5265,26,37.920139809790854,1.0,22,64.93630019223,1
TRAIN-2886,Texas-Portland,1221,Snow,7578,33,44.24585987004609,23.0,6,69.87186433342583,1
TRAIN-2887,Denver-LA,1588,Rain,1128,76,69.76687947513382,23.0,25,77.81211928876087,0
TRAIN-2888,Denver-LA,1677,Rain,1950,26,27.65010638465709,2.0,1,63.64534587938634,0
TRAIN-2889,Denver-LA,1398,Fog,4921,43,47.32863055267308,6.0,4,96.23849728130699,1
TRAIN-2890,Denver-LA,1554,Clear,1186,59,51.16953193624901,18.0,9,85.33923255861727,0
TRAIN-2891,Denver-LA,1506,Clear,6330,91,102.88022108085741,19.0,15,95.25239074338207,1
TRAIN-2892,Texas-Portland,908,Clear,3980,68,63.28260584268794,3.0,28,75.89794045436724,0
TRAIN-2893,Denver-LA,1331,Rain,6276,35,43.51341015888754,1.0,19,98.49815749286299,1
TRAIN-2894,Denver-LA,1459,Clear,1773,53,45.44023569210898,15.0,21,70.28076339549798,0
TRAIN-2895,Chicago-Seattle,1986,Clear,7002,51,58.78880620791815,16.0,29,90.9726077845867,1
TRAIN-2896,Texas-Portland,1399,Clear,3634,77,78.66779342072803,2.0,24,60.12366148636368,0
TRAIN-2897,Chicago-Seattle,1328,Rain,7438,95,105.27094270427916,14.0,24,82.51217557584678,1
TRAIN-2898,Denver-LA,1388,Snow,6626,27,40.7198901034983,15.0,27,90.65420569716208,1
TRAIN-2899,Texas-Portland,598,Snow,1898,61,65.81536969235349,19.0,26,95.15304997522617,1
TRAIN-2900,Chicago-Seattle,1372,Snow,2269,86,87.14410964011026,24.0,29,63.8978786838878,0
TRAIN-2901,Chicago-Seattle,980,Snow,5064,43,56.00633933241389,21.0,17,99.75179779971018,1
TRAIN-2902,Texas-Portland,1865,Clear,7261,69,79.61413443113575,14.0,15,75.36399566976655,1
TRAIN-2903,Denver-LA,1604,Rain,7750,61,70.34196595961765,24.0,17,73.93184058878387,1
TRAIN-2904,Texas-Portland,752,Snow,4856,77,89.9563350563727,10.0,14,91.75326733418412,1
TRAIN-2905,Chicago-Seattle,1678,Snow,7308,67,80.7007037584342,2.0,6,66.81285014158873,1
TRAIN-2906,Denver-LA,1991,Snow,6910,45,58.23814070733909,19.0,23,67.88325080704911,1
TRAIN-2907,Chicago-Seattle,930,Rain,7974,51,58.843705222000665,11.0,2,89.50191986409521,1
TRAIN-2908,Denver-LA,1486,Snow,7357,84,98.10283752607737,13.0,17,60.86504410252544,1
TRAIN-2909,Denver-LA,758,Snow,2783,51,56.318613793513535,8.0,16,92.399578274263,1
TRAIN-2910,Chicago-Seattle,1506,Fog,6226,58,67.51052510142284,24.0,19,75.62290927651493,1
TRAIN-2911,Texas-Portland,1595,Rain,2728,35,40.47948590253983,8.0,9,70.92357632283277,1
TRAIN-2912,Texas-Portland,706,Fog,7270,34,47.20139083814419,18.0,2,83.26543372690395,1
TRAIN-2913,Texas-Portland,1462,Snow,6062,94,108.70362550631224,3.0,28,73.90729227328524,1
TRAIN-2914,Texas-Portland,1642,Fog,4808,65,76.33717879273482,2.0,20,77.88306466796897,1
TRAIN-2915,Chicago-Seattle,848,Snow,1627,47,46.63215054133846,8.0,6,95.71011261239121,0
TRAIN-2916,Denver-LA,720,Rain,7145,72,77.9583959131687,6.0,5,88.7614406295355,1
TRAIN-2917,Denver-LA,1556,Clear,3324,78,79.26689158500024,13.0,28,98.25034083142862,0
TRAIN-2918,Texas-Portland,1325,Snow,7284,40,49.03050554217247,19.0,7,71.230007857116,1
TRAIN-2919,Texas-Portland,1180,Snow,6471,85,89.46878326940796,5.0,19,97.76563546286444,1
TRAIN-2920,Chicago-Seattle,569,Snow,1351,62,68.242631293502,22.0,20,83.53982090140839,1
TRAIN-2921,Chicago-Seattle,956,Rain,7838,45,53.3625597860369,4.0,8,91.80870335106935,1
TRAIN-2922,Denver-LA,962,Snow,7141,47,61.180431262389675,17.0,8,73.80718593689964,1
TRAIN-2923,Chicago-Seattle,1012,Clear,6359,93,103.74143692050689,2.0,26,83.42789530843106,1
TRAIN-2924,Chicago-Seattle,1337,Snow,6340,70,88.37809560758072,7.0,23,70.52175001391507,1
TRAIN-2925,Chicago-Seattle,992,Clear,2665,80,72.85812164028142,2.0,9,75.76746450822458,0
TRAIN-2926,Chicago-Seattle,679,Snow,6739,26,38.93651443264279,3.0,2,72.44375982573452,1
TRAIN-2927,Denver-LA,1997,Snow,6614,74,86.4101970804584,23.0,26,68.6372563595747,1
TRAIN-2928,Chicago-Seattle,1212,Rain,4494,77,77.8776005171738,12.0,5,89.95381043142525,0
TRAIN-2929,Texas-Portland,1507,Clear,7012,88,98.64017004322514,22.0,22,92.51887879626769,1
TRAIN-2930,Chicago-Seattle,1053,Fog,5151,28,40.056303060747815,21.0,17,82.5295717373454,1
TRAIN-2931,Chicago-Seattle,633,Clear,3141,26,22.476995757056763,15.0,13,83.65508136011975,0
TRAIN-2932,Chicago-Seattle,1113,Rain,1857,60,56.20096421151891,23.0,9,85.25221174503841,0
TRAIN-2933,Denver-LA,1554,Fog,2946,25,25.598947169802983,4.0,12,68.2954603774125,0
TRAIN-2934,Denver-LA,1049,Clear,2141,68,63.12265650394197,2.0,8,86.95298926705912,0
TRAIN-2935,Denver-LA,1956,Rain,4193,85,92.69206129276743,10.0,13,85.3265044816152,1
TRAIN-2936,Texas-Portland,1985,Rain,1628,74,67.38126933056219,22.0,4,93.15329739707235,0
TRAIN-2937,Chicago-Seattle,1450,Fog,4824,30,32.40116916876744,18.0,2,,1
TRAIN-2938,Texas-Portland,1942,Rain,1715,27,29.37220315759431,24.0,27,68.88392655147543,1
TRAIN-2939,Denver-LA,879,Clear,5340,39,43.020438304804,20.0,11,64.64747411485679,1
TRAIN-2940,Texas-Portland,1283,Clear,4906,36,44.021635348419906,2.0,27,86.98645141986854,1
TRAIN-2941,Denver-LA,774,Rain,1775,45,44.0271966120674,6.0,22,94.80589108629255,0
TRAIN-2942,Chicago-Seattle,904,Fog,7483,33,44.322574267661174,2.0,20,71.58783744804883,1
TRAIN-2943,Denver-LA,665,Clear,1450,79,77.43743334308608,3.0,24,95.23173924891212,0
TRAIN-2944,Texas-Portland,814,Clear,5960,56,63.02498420092271,1.0,15,96.72718040798725,1
TRAIN-2945,Texas-Portland,1607,Clear,7643,88,91.2981494623172,16.0,17,99.12062850599342,1
TRAIN-2946,Chicago-Seattle,975,Rain,7153,32,35.18515686277429,23.0,1,82.14624450575138,1
TRAIN-2947,Chicago-Seattle,1615,Clear,4464,77,77.46926169882623,15.0,22,,0
TRAIN-2948,Texas-Portland,591,Fog,1086,39,35.92324172466792,11.0,5,65.12155744637022,0
TRAIN-2949,Chicago-Seattle,1636,Fog,5268,63,68.63837159503403,18.0,22,78.46466194258673,1
TRAIN-2950,Denver-LA,1941,Clear,2082,53,49.51405701057615,19.0,3,85.86451936086806,0
TRAIN-2951,Chicago-Seattle,1081,Rain,7222,78,88.47576470273401,9.0,20,68.71032798850206,1
TRAIN-2952,Chicago-Seattle,585,Rain,3541,78,81.96501412350808,8.0,18,61.17156109651157,1
TRAIN-2953,Chicago-Seattle,1787,Fog,3580,32,34.52187927198324,8.0,4,93.8795806548421,1
TRAIN-2954,Texas-Portland,1143,Clear,3044,79,77.02431297736555,20.0,7,69.02116474677564,0
TRAIN-2955,Texas-Portland,1271,Snow,5559,44,51.17592826671765,17.0,11,74.65387150067751,1
TRAIN-2956,Denver-LA,1099,Snow,5417,49,57.51531777622026,15.0,15,81.10712135297108,1
TRAIN-2957,Denver-LA,1329,Rain,6108,66,75.49745818043894,7.0,9,60.663004500647745,1
TRAIN-2958,Texas-Portland,687,Rain,7207,46,57.86633495879578,19.0,15,70.22964780307751,1
TRAIN-2959,Chicago-Seattle,646,Clear,1767,34,26.09643054844454,20.0,27,85.80437507135287,0
TRAIN-2960,Chicago-Seattle,1102,Snow,2988,52,53.3262814467392,11.0,7,99.38277070955863,0
TRAIN-2961,Denver-LA,509,Snow,7074,89,102.61141983674457,15.0,10,74.39111595577825,1
TRAIN-2962,Denver-LA,1999,Fog,6232,90,92.03481598121688,,5,65.55394778549113,1
TRAIN-2963,Texas-Portland,518,Snow,7178,32,48.23749709073209,20.0,29,94.4959375307055,1
TRAIN-2964,Texas-Portland,886,Clear,1789,83,79.37812811532186,7.0,12,99.1259908190192,0
TRAIN-2965,Chicago-Seattle,922,Clear,5020,69,81.28144492328568,18.0,27,88.77516786564183,1
TRAIN-2966,Texas-Portland,673,Clear,4257,72,71.24231204352805,21.0,7,68.00833730095061,0
TRAIN-2967,Denver-LA,1781,Clear,5319,89,90.16481008553883,24.0,5,75.9659023434371,0
TRAIN-2968,Chicago-Seattle,614,Rain,6134,64,69.9022134233371,1.0,11,,1
TRAIN-2969,Chicago-Seattle,1449,Clear,1712,49,42.6559517573785,6.0,3,73.69809608038744,0
TRAIN-2970,Denver-LA,1657,Fog,4621,42,46.569353209829515,2.0,27,78.4143533356119,1
TRAIN-2971,Chicago-Seattle,1293,Clear,4291,87,90.30113795636086,8.0,20,93.98515901347969,1
TRAIN-2972,Denver-LA,1461,Clear,7857,95,101.66970241729443,10.0,6,62.03916764844249,1
TRAIN-2973,Chicago-Seattle,1218,Clear,7402,41,48.26773950869132,11.0,15,95.95453181446766,1
TRAIN-2974,Texas-Portland,756,Clear,5896,82,86.76201569192025,8.0,17,62.065155907169306,1
TRAIN-2975,Denver-LA,1554,Snow,2324,88,92.01285460842466,24.0,7,97.78757293323122,1
TRAIN-2976,Texas-Portland,1583,Rain,3506,68,68.18742971607612,20.0,10,61.46655590680652,0
TRAIN-2977,Chicago-Seattle,1716,Clear,1007,54,51.794679345220146,10.0,6,68.32658844605767,0
TRAIN-2978,Denver-LA,852,Fog,4753,78,79.45786322612001,10.0,3,88.65840504174233,0
TRAIN-2979,Denver-LA,722,Rain,1339,27,25.631860560761414,7.0,28,64.05463169091053,0
TRAIN-2980,Denver-LA,542,Rain,6242,62,74.11470649225122,3.0,21,97.21260641634089,1
TRAIN-2981,Chicago-Seattle,1027,Snow,1281,82,83.56146163961593,,13,76.88244467056391,0
TRAIN-2982,Denver-LA,753,Clear,4147,60,58.500405683892865,14.0,8,99.95392107910908,0
TRAIN-2983,Denver-LA,963,Clear,6487,61,60.94546676557016,3.0,2,63.02457015950402,0
TRAIN-2984,Texas-Portland,1352,Snow,5136,81,89.37146065138361,15.0,2,79.40121389807766,1
TRAIN-2985,Chicago-Seattle,1951,Rain,4514,54,59.934095687889325,17.0,5,88.55948560534074,1
TRAIN-2986,Texas-Portland,1428,Snow,7835,26,36.96213168861609,6.0,1,90.5027852583448,1
TRAIN-2987,Texas-Portland,593,Clear,2134,66,61.34222242273998,13.0,8,67.4118189111959,0
TRAIN-2988,Texas-Portland,621,Snow,2916,95,98.13059342715589,18.0,4,,1
TRAIN-2989,Denver-LA,647,Snow,6719,84,99.51284789869642,4.0,26,70.34891150298695,1
TRAIN-2990,Texas-Portland,1639,Fog,3047,49,52.72090745516776,5.0,2,99.14025939967792,1
TRAIN-2991,Texas-Portland,1654,Fog,5226,74,84.28884642725893,14.0,1,68.94142148065615,1
TRAIN-2992,Chicago-Seattle,1285,Rain,1257,56,49.8781400819054,15.0,14,81.05913271678476,0
TRAIN-2993,Denver-LA,1660,Snow,5633,45,56.998748300430954,7.0,28,88.05246600840793,1
TRAIN-2994,Texas-Portland,1455,Clear,5962,57,66.53775154070485,24.0,22,78.08909197728087,1
TRAIN-2995,Denver-LA,663,Snow,6844,71,83.35511333452078,1.0,11,85.73138688034209,1
TRAIN-2996,Denver-LA,1632,Snow,5983,42,52.675136334272814,3.0,1,,1
TRAIN-2997,Denver-LA,785,Snow,7267,73,83.98447718384604,7.0,3,88.8635711760407,1
TRAIN-2998,Texas-Portland,1931,Rain,3989,56,53.37765013948037,8.0,12,91.0714645446099,0
TRAIN-2999,Texas-Portland,919,Clear,2053,25,24.370990066544437,9.0,9,75.39993521884271,0
TRAIN-3000,Denver-LA,1825,Clear,1779,68,66.24003617003727,20.0,27,88.40138871850263,0
TRAIN-3001,Chicago-Seattle,1521,Rain,5142,73,79.12499092382643,6.0,7,89.84848608231617,1
TRAIN-3002,Denver-LA,969,Snow,2719,37,40.6823106416645,21.0,29,69.30170992936206,1
TRAIN-3003,Chicago-Seattle,604,Fog,2704,72,75.53766765321487,10.0,8,60.5279339507538,1
TRAIN-3004,Texas-Portland,770,Fog,6813,65,80.14672311403683,16.0,24,77.66857317793651,1
TRAIN-3005,Denver-LA,1551,Clear,1714,62,58.91176387985447,6.0,19,75.19570902790133,0
TRAIN-3006,Denver-LA,1623,Snow,1418,27,26.0032613209469,7.0,12,65.09924382438257,0
TRAIN-3007,Chicago-Seattle,890,Rain,2161,46,43.49070293933154,3.0,21,66.52570990342278,0
TRAIN-3008,Denver-LA,1453,Fog,7017,55,61.402732124498684,22.0,15,84.45701559675632,1
TRAIN-3009,Texas-Portland,1659,Fog,7847,51,60.08454870068268,10.0,6,88.61578113288024,1
TRAIN-3010,Chicago-Seattle,1502,Rain,4929,71,77.67508831139865,2.0,4,83.84171811951978,1
TRAIN-3011,Texas-Portland,848,Rain,5165,90,89.14399998320633,14.0,15,93.89777283658142,0
TRAIN-3012,Chicago-Seattle,1993,Clear,7208,27,32.421425656582514,2.0,27,83.90847865730328,1
TRAIN-3013,Chicago-Seattle,1572,Rain,3893,74,74.01050987196098,16.0,2,76.38836517771,0
TRAIN-3014,Chicago-Seattle,1035,Rain,4300,58,58.53874437952893,22.0,7,68.30529722517531,0
TRAIN-3015,Denver-LA,1206,Rain,3806,58,58.77811380620704,22.0,11,75.5671555222345,0
TRAIN-3016,Chicago-Seattle,1568,Snow,1700,94,93.06545235913848,18.0,6,85.36623509920972,0
TRAIN-3017,Chicago-Seattle,689,Clear,2847,41,33.63598235610931,11.0,6,79.18793597622603,0
TRAIN-3018,Texas-Portland,1712,Fog,2320,46,41.592350612782546,18.0,27,80.22014237219646,0
